Timestamp;;Energy;;Volume;;HourCounter;;TempForward;;TempReturn;;Power;;Flow;;;;;;ForwardedUsage;;ReturnedUsage;;;;;;ColumnX;;
27-02-2020 23.58;;24033;MWh;757075;M3;12585;h;69,7;c;36,1;c;3,5;kW;91;l/h;0;;0;;58147;MWh;34114;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;11246;MWh;271208;M3;12589;h;80,9;c;41,7;c;0,4;kW;8;l/h;0;;0;;24621;MWh;13375;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;21663;MWh;433708;M3;12589;h;85,8;c;38,4;c;1;kW;18;l/h;0;;0;;42397;MWh;20734;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.55;;7972;MWh;211561;M3;12585;h;78,5;c;48,6;c;1,9;kW;55;l/h;0;;0;;17598;MWh;9625;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.32;;13855;MWh;304223;M3;12589;h;83,1;c;40,9;c;2,1;kW;44;l/h;0;;0;;25998;MWh;12143;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;3226;MWh;113332;M3;12589;h;55,1;c;37,8;c;0;kW;0;l/h;0;;0;;8904;MWh;5677;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;19873;MWh;350,98;M3;12589;h;88,7;c;38,1;c;5;kW;86;l/h;0;;0;;34663;MWh;14,79;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;13692;MWh;220689;M3;12589;h;88,3;c;18,9;c;0,9;kW;11;l/h;0;;0;;20961;MWh;7269;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;15581;MWh;250439;M3;12588;h;87,8;c;36,6;c;1,7;kW;29;l/h;0;;0;;24874;MWh;9293;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.44;;15,2;MWh;362436;M3;12585;h;86,2;c;48,1;c;3,2;kW;73;l/h;0;;0;;33444;MWh;18244;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.52;;10659;MWh;196821;M3;12586;h;84,7;c;27,1;c;4,7;kW;70;l/h;0;;0;;18744;MWh;8085;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;3434;MWh;117368;M3;12586;h;82,5;c;67,6;c;0,1;kW;8;l/h;0;;0;;10678;MWh;7243;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;19452;MWh;514045;M3;12585;h;79,5;c;34,8;c;2,5;kW;49;l/h;0;;0;;43821;MWh;24,37;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;2831;MWh;90787;M3;12586;h;58,5;c;41,2;c;0,1;kW;4;l/h;0;;0;;6823;MWh;3992;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.53;;12201;MWh;520641;M3;12586;h;87,2;c;49,7;c;0,9;kW;21;l/h;0;;0;;50,74;MWh;38538;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.34;;36888;MWh;871651;M3;12585;h;79,3;c;35,3;c;4,1;kW;81;l/h;0;;0;;76036;MWh;39147;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.01;;38159;MWh;1182591;M3;12585;h;81,9;c;49,7;c;8,3;kW;222;l/h;0;;0;;100401;MWh;62244;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.55;;16764;MWh;307001;M3;12585;h;80,4;c;35,2;c;0,9;kW;18;l/h;0;;0;;29611;MWh;12847;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;6,46;MWh;193796;M3;12586;h;88,4;c;52,5;c;1,9;kW;47;l/h;0;;0;;18979;MWh;12518;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;12026;MWh;348424;M3;12585;h;72,2;c;38,1;c;1,8;kW;45;l/h;0;;0;;27495;MWh;15469;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.55;;13787;MWh;371696;M3;12586;h;83,1;c;34,8;c;0,9;kW;17;l/h;0;;0;;34446;MWh;20659;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;3,91;MWh;96706;M3;12585;h;82,7;c;41,4;c;0,8;kW;16;l/h;0;;0;;8422;MWh;4512;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;5889;MWh;119121;M3;12585;h;65,1;c;38,8;c;0,1;kW;4;l/h;0;;0;;11085;MWh;5196;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.01;;17,95;MWh;388882;M3;12588;h;82,7;c;39,8;c;0,7;kW;15;l/h;0;;0;;36,65;MWh;18699;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;20998;MWh;397077;M3;12586;h;87,1;c;33,1;c;3,6;kW;57;l/h;0;;0;;38,24;MWh;17244;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.54;;10928;MWh;255,89;M3;12590;h;86;c;33,9;c;1,8;kW;30;l/h;0;;0;;23739;MWh;12,81;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;16631;MWh;353134;M3;12589;h;86,7;c;32,8;c;2,1;kW;33;l/h;0;;0;;33295;MWh;16664;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.55;;1026;MWh;21805;M3;12589;h;69,2;c;40;c;0;kW;0;l/h;0;;0;;1819;MWh;793;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;3,87;MWh;74252;M3;12590;h;89,6;c;30,8;c;1;kW;15;l/h;0;;0;;7244;MWh;3374;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;9574;MWh;312,16;M3;12589;h;83,7;c;50,8;c;1,3;kW;34;l/h;0;;0;;29625;MWh;20051;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.53;;8228;MWh;330419;M3;12591;h;87,8;c;66,3;c;1,1;kW;45;l/h;0;;0;;31527;MWh;23299;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;0,75;MWh;58193;M3;12589;h;57,6;c;43;c;0,1;kW;5;l/h;0;;0;;3724;MWh;2973;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;1845;MWh;47189;M3;12589;h;76,8;c;30,7;c;0,1;kW;2;l/h;0;;0;;4147;MWh;2302;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.52;;4615;MWh;100,45;M3;12589;h;69,2;c;42,1;c;0;kW;0;l/h;0;;0;;9017;MWh;4402;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;11,6;MWh;364661;M3;12590;h;83,7;c;28,6;c;2,2;kW;35;l/h;0;;0;;30821;MWh;19221;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;9125;MWh;331077;M3;12589;h;87,2;c;53;c;3,2;kW;85;l/h;0;;0;;33082;MWh;23956;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;7105;MWh;138362;M3;12589;h;79,9;c;26,8;c;0,7;kW;11;l/h;0;;0;;12257;MWh;5152;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.51;;9909;MWh;320374;M3;12589;h;78;c;45,3;c;1;kW;27;l/h;0;;0;;27023;MWh;17113;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;17,39;MWh;336718;M3;12589;h;80,3;c;32,4;c;0,9;kW;17;l/h;0;;0;;31466;MWh;14075;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.37;;7522;MWh;140162;M3;12589;h;78,9;c;28,8;c;0,5;kW;9;l/h;0;;0;;12466;MWh;4944;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.16;;16143;MWh;293149;M3;12588;h;86,8;c;33,7;c;1,1;kW;18;l/h;0;;0;;28643;MWh;12,5;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;15664;MWh;281432;M3;12590;h;84,6;c;40,4;c;0,9;kW;18;l/h;0;;0;;27093;MWh;11428;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;13835;MWh;252788;M3;12590;h;83;c;28,9;c;3,2;kW;51;l/h;0;;0;;22461;MWh;8626;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;23083;MWh;490776;M3;12590;h;81;c;39;c;5,2;kW;108;l/h;0;;0;;43383;MWh;20,3;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;11343;MWh;197077;M3;12590;h;88;c;27,9;c;4;kW;58;l/h;0;;0;;18,74;MWh;7397;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;5069;MWh;150,38;M3;12590;h;82,1;c;34,2;c;1;kW;18;l/h;0;;0;;13569;MWh;8,5;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;32546;MWh;663714;M3;12586;h;84;c;36,2;c;6,1;kW;111;l/h;0;;0;;59077;MWh;26531;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.01;;10514;MWh;214,79;M3;12589;h;86,6;c;54,1;c;1;kW;26;l/h;0;;0;;21082;MWh;10567;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.41;;12167;MWh;317503;M3;12586;h;69,9;c;39,5;c;0,4;kW;12;l/h;0;;0;;26248;MWh;14081;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.30;;22099;MWh;535453;M3;12586;h;89,3;c;52,1;c;7;kW;165;l/h;0;;0;;51673;MWh;29574;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.45;;7471;MWh;138546;M3;12586;h;78,8;c;30,9;c;0,5;kW;9;l/h;0;;0;;12532;MWh;5,06;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;15799;MWh;1472334;M3;12590;h;86,8;c;33,3;c;1,2;kW;20;l/h;0;;0;;145926;MWh;130126;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;13906;MWh;214953;M3;12586;h;87,2;c;29;c;1,2;kW;18;l/h;0;;0;;21285;MWh;7379;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;8618;MWh;174234;M3;12590;h;76,6;c;29,3;c;0,2;kW;3;l/h;0;;0;;15707;MWh;7089;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;10094;MWh;220082;M3;12590;h;81,3;c;29,4;c;0,1;kW;1;l/h;0;;0;;22117;MWh;12023;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;11518;MWh;223375;M3;12586;h;87,1;c;27,4;c;3,8;kW;55;l/h;0;;0;;21128;MWh;9,61;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;22427;MWh;463289;M3;12586;h;83,6;c;38,7;c;4,2;kW;81;l/h;0;;0;;41741;MWh;19314;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.20;;14,95;MWh;260412;M3;12589;h;88,1;c;39;c;2,5;kW;44;l/h;0;;0;;25947;MWh;10996;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;10084;MWh;162884;M3;12590;h;86,5;c;29,2;c;1,2;kW;18;l/h;0;;0;;15633;MWh;5548;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;9814;MWh;464741;M3;12588;h;83,7;c;60,2;c;1,7;kW;63;l/h;0;;0;;42,83;MWh;33016;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;14,87;MWh;356,86;M3;12587;h;73,9;c;31,1;c;0,1;kW;2;l/h;0;;0;;33581;MWh;18711;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.50;;25939;MWh;540665;M3;12586;h;87,2;c;41,4;c;3,5;kW;67;l/h;0;;0;;52,93;MWh;26991;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.54;;12041;MWh;437742;M3;12586;h;67,9;c;39,6;c;0,9;kW;28;l/h;0;;0;;32711;MWh;20,67;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;20976;MWh;735502;M3;12588;h;67,2;c;32,9;c;3,5;kW;88;l/h;0;;0;;50194;MWh;29218;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;33093;MWh;604959;M3;12589;h;14,2;c;14,4;c;0;kW;0;l/h;0;;0;;58752;MWh;25658;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.07;;9175;MWh;323397;M3;12587;h;87,8;c;84,8;c;1,5;kW;449;l/h;0;;0;;29262;MWh;20086;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;6533;MWh;145205;M3;12589;h;83,5;c;34,4;c;0,8;kW;15;l/h;0;;0;;13654;MWh;7,12;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.52;;20368;MWh;350804;M3;12587;h;84,3;c;33,4;c;2,8;kW;48;l/h;0;;0;;33461;MWh;13093;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;27282;MWh;1521493;M3;12589;h;74,2;c;53,6;c;3,5;kW;148;l/h;0;;0;;118369;MWh;91106;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;5316;MWh;101071;M3;12589;h;87,6;c;24,8;c;3,6;kW;49;l/h;0;;0;;9528;MWh;4211;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;15,08;MWh;271211;M3;12589;h;85,6;c;39;c;1,9;kW;35;l/h;0;;0;;26093;MWh;11012;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;19635;MWh;349735;M3;12589;h;86,1;c;36,5;c;2,1;kW;36;l/h;0;;0;;33826;MWh;14,19;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;13904;MWh;241047;M3;12588;h;83,6;c;38,5;c;0,5;kW;9;l/h;0;;0;;23674;MWh;9,77;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;13468;MWh;251197;M3;12589;h;85,5;c;27,9;c;3,3;kW;49;l/h;0;;0;;23473;MWh;10005;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;17381;MWh;484395;M3;12587;h;82,8;c;59,5;c;1,3;kW;48;l/h;0;;0;;44475;MWh;27093;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.51;;16573;MWh;305783;M3;12589;h;83,5;c;41,3;c;0,9;kW;19;l/h;0;;0;;28587;MWh;12014;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;4;MWh;93379;M3;12587;h;74,5;c;52,4;c;0;kW;0;l/h;0;;0;;7807;MWh;3806;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;21245;MWh;1029506;M3;12589;h;83,2;c;55,6;c;0,8;kW;27;l/h;0;;0;;95057;MWh;73811;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;28138;MWh;605483;M3;12587;h;85,5;c;35,9;c;3,7;kW;64;l/h;0;;0;;57104;MWh;28966;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;12399;MWh;240407;M3;12589;h;85,1;c;41,1;c;0,6;kW;11;l/h;0;;0;;23564;MWh;11165;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.37;;16343;MWh;339689;M3;12589;h;84,6;c;60,3;c;5;kW;180;l/h;0;;0;;31106;MWh;14762;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.52;;31444;MWh;800826;M3;12587;h;79,9;c;43,4;c;4,2;kW;100;l/h;0;;0;;69,2;MWh;37756;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;5225;MWh;253072;M3;12589;h;87,4;c;68,4;c;1,1;kW;49;l/h;0;;0;;23492;MWh;18266;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;12,55;MWh;375377;M3;12587;h;85,3;c;52,2;c;2,1;kW;55;l/h;0;;0;;34723;MWh;22172;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.25;;13642;MWh;228478;M3;12588;h;85,3;c;33,9;c;2,4;kW;40;l/h;0;;0;;21327;MWh;7684;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;13512;MWh;498,07;M3;12587;h;79;c;36,9;c;0,7;kW;14;l/h;0;;0;;44383;MWh;30,87;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;4591;MWh;125187;M3;12589;h;69,9;c;35,1;c;0,4;kW;10;l/h;0;;0;;10061;MWh;5469;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;25,63;MWh;668638;M3;12587;h;77,7;c;49,1;c;1,3;kW;40;l/h;0;;0;;62,55;MWh;36919;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;9781;MWh;2258795;M3;12589;h;83,5;c;27,1;c;0,3;kW;5;l/h;0;;0;;195705;MWh;185836;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.45;;18,15;MWh;545893;M3;12587;h;84,3;c;44,1;c;0,8;kW;18;l/h;0;;0;;51469;MWh;33319;MWh;0;;0;;1;d;IZAR Plus Portal
27-02-2020 23.59;;9928;MWh;168663;M3;12589;h;86,3;c;29,5;c;2;kW;30;l/h;0;;0;;15804;MWh;5875;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.30;;1897;MWh;43228;M3;12587;h;64,8;c;37,1;c;0;kW;0;l/h;0;;0;;3622;MWh;1724;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;7199;MWh;226197;M3;12589;h;84,5;c;54,5;c;0,3;kW;9;l/h;0;;0;;20234;MWh;13034;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.49;;15525;MWh;306334;M3;12589;h;81,6;c;36,9;c;0,4;kW;8;l/h;0;;0;;28833;MWh;13308;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;4034;MWh;81313;M3;12588;h;41,7;c;32,2;c;0;kW;0;l/h;0;;0;;7567;MWh;3532;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;13338;MWh;408775;M3;12589;h;79,5;c;39,9;c;1,7;kW;37;l/h;0;;0;;37931;MWh;24592;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;59232;MWh;1547907;M3;12588;h;85,1;c;49,3;c;8,9;kW;217;l/h;0;;0;;141,73;MWh;82498;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;9235;MWh;158199;M3;12589;h;85,2;c;27,9;c;1,2;kW;18;l/h;0;;0;;14841;MWh;5605;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;8283;MWh;220593;M3;12588;h;80,1;c;45,5;c;1,2;kW;31;l/h;0;;0;;19018;MWh;10735;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.48;;5317;MWh;130969;M3;12589;h;70,7;c;48,9;c;0;kW;0;l/h;0;;0;;11,45;MWh;6132;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;17812;MWh;376664;M3;12588;h;79,7;c;32,7;c;1,9;kW;35;l/h;0;;0;;33896;MWh;16083;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.41;;9441;MWh;212,73;M3;12587;h;75,9;c;29,1;c;1,4;kW;25;l/h;0;;0;;18224;MWh;8782;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;15845;MWh;5908895;M3;12586;h;84,3;c;37;c;1,5;kW;27;l/h;0;;0;;526466;MWh;510,62;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;1111;MWh;69735;M3;12588;h;61,3;c;48,5;c;0,1;kW;4;l/h;0;;0;;4954;MWh;3842;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;8801;MWh;165174;M3;12586;h;78,8;c;26,1;c;1,2;kW;20;l/h;0;;0;;14499;MWh;5698;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;12416;MWh;475389;M3;12586;h;76,8;c;33,4;c;0,7;kW;13;l/h;0;;0;;43603;MWh;31187;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.48;;4443;MWh;96187;M3;12585;h;82,8;c;44,9;c;0,9;kW;20;l/h;0;;0;;8532;MWh;4088;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.01;;7494;MWh;169107;M3;12587;h;78,8;c;39,4;c;0,4;kW;9;l/h;0;;0;;15755;MWh;8261;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.32;;13483;MWh;431,24;M3;12586;h;72,6;c;39,9;c;1,9;kW;51;l/h;0;;0;;32,76;MWh;19277;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;8397;MWh;297832;M3;12588;h;76,5;c;74,1;c;0,1;kW;56;l/h;0;;0;;24175;MWh;15777;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;16565;MWh;466735;M3;12586;h;69,7;c;37,3;c;1,3;kW;34;l/h;0;;0;;36431;MWh;19866;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;10745;MWh;192211;M3;12588;h;81,5;c;28,1;c;0,9;kW;14;l/h;0;;0;;18431;MWh;7686;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.50;;6582;MWh;185,96;M3;12586;h;78;c;36,1;c;0,6;kW;12;l/h;0;;0;;15,7;MWh;9117;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;29,2;MWh;556601;M3;12588;h;87,4;c;39,1;c;3,7;kW;66;l/h;0;;0;;54733;MWh;25532;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;8059;MWh;186612;M3;12586;h;82,4;c;42,1;c;0,9;kW;19;l/h;0;;0;;16941;MWh;8881;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 22.55;;4104;MWh;98751;M3;12585;h;41,2;c;29,8;c;0;kW;0;l/h;0;;0;;8342;MWh;4237;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;11482;MWh;208402;M3;12589;h;84,9;c;39,7;c;1,3;kW;24;l/h;0;;0;;20045;MWh;8562;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;12538;MWh;334,28;M3;12587;h;82,7;c;31;c;1,8;kW;30;l/h;0;;0;;30996;MWh;18458;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.01;;3056;MWh;68631;M3;12586;h;75,6;c;34,2;c;0,2;kW;4;l/h;0;;0;;5775;MWh;2719;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;32952;MWh;627056;M3;12587;h;86,7;c;46,1;c;4,6;kW;98;l/h;0;;0;;60134;MWh;27182;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;11889;MWh;268572;M3;12588;h;80,4;c;32,6;c;0,4;kW;8;l/h;0;;0;;26451;MWh;14561;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.01;;9694;MWh;173568;M3;12586;h;87,7;c;39,6;c;2,3;kW;42;l/h;0;;0;;16912;MWh;7217;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.10;;8126;MWh;190255;M3;12587;h;79,8;c;33,4;c;0,5;kW;9;l/h;0;;0;;16781;MWh;8655;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;22261;MWh;541364;M3;12588;h;84,8;c;50,7;c;3,4;kW;87;l/h;0;;0;;50449;MWh;28188;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;14232;MWh;258728;M3;12588;h;87,9;c;41,3;c;2,4;kW;44;l/h;0;;0;;24943;MWh;10711;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;10628;MWh;192389;M3;12588;h;81;c;30,9;c;0,7;kW;12;l/h;0;;0;;17858;MWh;7,23;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.55;;16634;MWh;359333;M3;12587;h;81,9;c;27,3;c;1,1;kW;18;l/h;0;;0;;32384;MWh;15749;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;12418;MWh;209076;M3;12588;h;88,2;c;29,5;c;3,9;kW;58;l/h;0;;0;;20462;MWh;8044;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;3968;MWh;94928;M3;12587;h;80,2;c;39;c;0,5;kW;10;l/h;0;;0;;8366;MWh;4398;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.00;;17027;MWh;321194;M3;12587;h;81,9;c;43;c;1,8;kW;40;l/h;0;;0;;29231;MWh;12204;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.55;;11,4;MWh;337,55;M3;12587;h;86;c;45,8;c;1,5;kW;32;l/h;0;;0;;32192;MWh;20791;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.48;;5294;MWh;208717;M3;12588;h;85;c;68,1;c;1,2;kW;61;l/h;0;;0;;17905;MWh;12611;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;2608;MWh;86594;M3;12588;h;60,1;c;48,6;c;0,1;kW;4;l/h;0;;0;;6819;MWh;4211;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.41;;14488;MWh;263,19;M3;12588;h;87,7;c;39,5;c;2,1;kW;38;l/h;0;;0;;25112;MWh;10624;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.51;;39855;MWh;1113777;M3;12588;h;70,9;c;37,4;c;5,2;kW;135;l/h;0;;0;;89914;MWh;50058;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;10954;MWh;251639;M3;12588;h;76,3;c;36,4;c;1;kW;22;l/h;0;;0;;21317;MWh;10362;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.50;;8605;MWh;162,9;M3;12588;h;82,5;c;28,5;c;0,9;kW;14;l/h;0;;0;;14948;MWh;6342;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;4084;MWh;87383;M3;12587;h;85,4;c;48,2;c;1,1;kW;26;l/h;0;;0;;7523;MWh;3438;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;2635;MWh;107941;M3;12588;h;61,2;c;31,6;c;0,1;kW;3;l/h;0;;0;;8676;MWh;6041;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;11184;MWh;1773988;M3;12587;h;77,3;c;40,3;c;0,6;kW;15;l/h;0;;0;;150516;MWh;139296;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;15779;MWh;390879;M3;12588;h;86,7;c;36,4;c;2,1;kW;36;l/h;0;;0;;37682;MWh;21902;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.03;;14,34;MWh;261854;M3;12586;h;86,9;c;29,8;c;3,7;kW;56;l/h;0;;0;;25025;MWh;10685;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;11703;MWh;257214;M3;12588;h;84,9;c;70,2;c;1,5;kW;92;l/h;0;;0;;22723;MWh;11019;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;1992;MWh;66761;M3;12587;h;74,6;c;39,7;c;0,3;kW;8;l/h;0;;0;;5113;MWh;3,12;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;1481;MWh;71462;M3;12588;h;56,1;c;41,3;c;0,1;kW;4;l/h;0;;0;;4812;MWh;3,33;MWh;0;;0;;0;d;IZAR Plus Portal
